field_unnamed:_0,field_person_description,min__yearly_income,customer_order,is_recyclable?,additional_features_in_market,field_promotion_name,store_kind,store_sales,store_cost,grocery_area,store_area,frozen_area,meat_area,cost,field_customer_city,customer_state,customer_lat,customer_lng,field_seller_city,seller_state,seller_lat,seller_lng,review_score,weights
mc_ID_10483,Single Female with three children; education: high school degree working as skilled manual,30K+,"Hot Beverages from Beverages department, Ordered Brand : Super",non recyclable,"['Coffee Bar', 'Video Store', 'Ready Food', 'Florist', 'Bar For Salad']",Best Savings,DeLUx3,$5.58 Millions,1.7298 Millions,1871.16,2861.13,593.93,,278.7067,rio de janeiro,rj,-23.01133469499096,-43.45025641534424,JACAREI,SP,-23.29818595956356,-45.974828011182304,,"{'gross': 14.3179, 'net': 11.4107}"
mc_ID_10485,"Single Female with five children, education: bachelors degree working as professional",600+ monthly,"Bread from Baked Goods department, Ordered Brand : Sphinx",recyclable,"['Bar For Salad', 'Ready Food', 'Coffee Bar', 'Florist']",,Deluxe,8.79 Millions,2.7249 Millions,2053.77,3143.04,654.13,436.09,494.9149,cidreira,RS,-30.17105570679884,-50.201594169231335,SARAÑDI,PR,-23.431481257369107,-51.85490851643521,4.0,"{'gross': 27.4729, 'net': 24.4204}"
mc_ID_10486,"Single Male with three children, education: partial high school working as skilled manual",10K+,"Snack Foods from Snack Foods department, Ordered Brand : Best Choice",recyclable,"['Ready Food', 'Bar For Salad', 'Coffee Bar', 'Florist', 'Video Store']",One Day Sale,,$1.36 Millions,0.4896 Millions,1422.1,2197.58,465.54,310.3,449.1524,sao jose do rio preto,SP,val: -20.773264441140512,-49.38559202099599,sao Jose DO riO pRetO,$P,amount: -20.80243626346376,-49.39562406741489,5.0,"{'gross': 23.2575, 'net': 20.3503}"
mc_ID_10490,"Married Male with two children, education: partial college working as management.",90K+,"Dairy from Dairy department, Ordered Brand : Gorilla",recyclable,"['Ready Food', 'Florist', 'Video Store', 'Bar For Salad', 'Coffee Bar']",One Day Sale,DELUXE,8.79 Millions,4.2192 Millions,2038.11,2838.51,,321.26,767.3456,sao jose dos campos, SP ,-23.221431461827063,amount: -45.888163895493165,hortolandia,sp,-22.887514996879027,-47.19573904628551,5.0,"{'gross': -0.1, 'net': 28.6358}"
mc_ID_10491,"Single Male with one child, education: high school degree working as manual",30K+,"Vegetables from Frozen Foods department, Ordered Brand : Carrington",recyclable,"['Ready Food', 'Bar For Salad', 'Video Store', 'Coffee Bar', 'Florist']",Promo Big,gourmet,8.88 Millions,3.9072 Millions,1427.71,2200.69,465.54,311.95,612.1192,sao paulo,SP,-23.590022776821183,-46.57065833812266,itaquaquecetuba,SP,-23.48262344063541,-46.37448952833195,5.0,"{'gross': 23.4028, 'net': 20.4957}"
mc_ID_10492,"Single Male with one child, education: bachelors degree working as professional",130K+,"Magazines from Periodicals department, Ordered Brand : Dollar",recyclable,,GLD,Supermarket,5.7 Millions,2.793 Millions,2049.72,,459.36,305.38,697.7866,araraquara,SP,-21.778926590339896,-48.15890478322473,brasilia_,DF,,,5.0,"{'gross': 20.4957, 'net': 17.5885}"
mc_ID_10493,"mARRIED fEMALE WITH nO CHILDREN, EDUCATION: BACHELORS DEGREE WORKING AS MANAGEMENT",70K or more,"Breakfast Foods from Breakfast Foods department, Ordered Brand : Jeffers",non recyclable,"['Coffee Bar', 'Ready Food', 'Video Store', 'Florist', 'Bar For Salad']",Save Price,Deluxe,6.87 Millions,2.1297 Millions,1734.5,2575.14,503.07,335.38,419.9167,brasilia,DF,-15.75329499999998,-48.04162999999997,	cajamar,"SP
",-23.406238298215783,-46.84102497498486,4.0,"{'gross': -30.9615, 'net': 29.3626}"
mc_ID_10494,"single male with three kids, education: partial college working as management",$30K+,"Canned Soup from Canned Foods department, Ordered Brand : Bravo",recyclable,"['Florist', 'Ready Food', 'Bar For Salad', 'Coffee Bar']",,,"15.92 ,000,000illions",5.7312 Millions,1564.86,2207.28,385.45,256.97,769.7514,eunapolis,BA,data: -16.37787453533949,data: -39.58753930062822,bebedouro,$P,-20.928623885001464,-48.49299639722605,5.0,"{'gross': 26.8915, 'net': 22.5307}"
mc_ID_10495,"Married Female with one kid, education: HS degree working as skilled manual",30K+,"Jams and Jellies from Baking Goods department, Ordered Brand : Super",non recyclable,"['Ready Food', 'Bar For Salad']",,Supermarket,$2.96 Millions,1.184 Millions,2267.09,3687.88,853.22,568.75,data: 339.1132,Vargem 	Grande 	Paulista,SP_,-23.659233203083232,-46.99692810611056,sao paulo,SP_,-23.53321650340715,-46.50046729003948,measure: 1.0,"{'gross': 26.4554, 'net': -22.0946}"
mc_ID_10496,"Single Female with No children, education: bachelors degree working as professional",50K+,"Hygiene from Health and Hygiene department, Ordered Brand : Steady",non recyclable,,One Day Sale,,5.12 Millions,1.8944 Millions,2048.11,2808.5,457.36,304.91,486.7561,sao paulo, SP ,val: -23.58085566165113,-46.742443261595774,maringa,Pr_,-23.41848622413047,-51.92625934548862,5.0,"{'gross': 13.344, 'net': measure: 8.9832}"
mc_ID_10497,Single Female with two children | education: partial high school working as skilled manual,10K+,"Paper Products from Household department, Ordered Brand : Denny",non recyclable,['Coffee Bar'],Discount Frenzy,Small Grocery ,€1.5M,0.5642 Millions,1423.37,2089.2,398.93,265.98,500.2495,abreu e lima,PE,-7.901611061890484,-34.90870078172417,sao 	paulo,SP,-23.537511255832708,-46.63705730743676,,"{'gross': 8.7652, 'net': -5.858}"
mc_ID_10498,"Maried Male with one child, education: partial high school working as management",130K+ annually,"Hot Beverages from Beverages department, Ordered Brand : Plato",recyclable,"['Video Store', 'Coffee Bar', 'Bar For Salad', 'Ready Food', 'Florist']",Two for One,Deluxe,5.92 Millions,2.96 Millions,2038.11,2843.59,,321.26,358.9349,rlo de janeiro,RJ,-22.84519497945644,-43.30289927961805,ibitinga,5P_,-21.7664768468313,-48.83154737836604,val: 1.0,"{'gross': 13.7074, 'net': 10.8002}"
mc_ID_10500,"Single Male with four children, education: bachelors degree working as management",50K+,"Dairy from Dairy department, Ordered Brand : Booker",recyclable,['Coffee Bar'],Best Price Savers,Supermarket,11.04 Millions,3.4224 Millions,1234.08,1973.35,440.92,293.95,349.2594, sao paulo,SP,val: -23.749510231490447,-46.75972518763336,sao paulo,SP,-23.5300706924808,-46.56414335887811,3.0,"{'gross': 20.0596, 'net': 17.1524}"
mc_ID_10501,"education: high school degree working as skilled manual, Married Female with five children",30K+,"Fruit from Produce department, Ordered Brand : Tell Tale",non recyclable,"['Coffee Bar', 'Ready Food', 'Bar For Salad', 'Florist']",,"DeLuxE
",10.96 Millions,4.8224 Millions,2055.29,3148.1,654.13,436.09,500.7202,"piranguinho
",MG ,-22.4027145,-45.53363925000001,brasilia,DF,-15.886620476289508,-48.01443185354944,measure: 5.0,"{'gross': 14.3179, 'net': 11.4107}"
mc_ID_10502,"Married Female with one kid, education: high school degree working as manual",30K or more,"Cleaning Supplies from Household department, Ordered Brand : Cormorant",non recyclable,,Go For It,Supermarket,5.76Ms,2.0736 Millions,1508,1892.27,227.8,151.08,350.4623,paulo afonso,BA,-9.400650893343569,-38.22373606219534,sao paulo,SP,-23.65111484251016,-46.75521082321932,4.0,"{'gross': 28.4904, 'net': 24.1296}"
mc_ID_10503,"Single Male with three children, education: partial high school working as manual",10K+,"Paper Products from Household department, Ordered Brand : Denny",non recyclable,"['Ready Food', 'Bar For Salad', 'Coffee Bar', 'Florist', 'Video Store']",Price Cutters,DeLuxe_,€4.6M,2.3936 Millions,1525.28,2147.17,373.1,248.79,642.0871,jacarezinho,PR,-23.15446932554733,-49.976786488459815, recife,Pa,measure: -8.138173275583135,-34.9322264583223,5.0,"{'gross': 26.31, 'net': 24.8564}"
mc_ID_10504,"Single Male with three children, education: high school degree working as skilled manual",10K+,"Vegetables from Produce department, Ordered Brand : Ebony",recyclable,"['Ready Food', 'Bar For Salad', 'Florist', 'Coffee Bar']",Dollar Days,,3.96Ms,1.6632 Millions,2053.19,3141.21,654.13,436.09,data: 725.9763,belem,PA,-1.4008844765734043,-48.491161863726994,CASCAVEL,PR,-24.961400882504734,-53.45816618100577,4.0,"{'gross': 9.1431, 'net': 7.675}"
mc_ID_10506,"Married Female with two children, education: bachelos degree working as professional",10000,"Breakfast Foods from Breakfast Foods department, Ordered Brand : Best",non recyclable,['Coffee Bar'],One Day Sale,,"3.94 ,000,000illions",1.2608 Millions,,2092.57,,265.98,625.6126,Teotonio Vilela,Ai,-9.91904378895249,-36.36049968037928,guariba,SP,-21.36235769739203,measure: -48.232975701561735,3.0,"{'gross': 10.8002, 'net': 7.8785}"
mc_ID_10507,"Single Male with five children, education: high school degree working as manual",30K+,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",recyclable,"['Ready Food', 'Bar For Salad', 'Coffee Bar', 'Florist']",,DELUXE,4.77 Millions,1.7649 Millions,2055.29,3146.4,654.13,436.09,602.1299,forquilhinha,SC,measure: -28.748325046839994,-49.483182534145975,salto,sP,val: -23.20591698084141,-47.307845865803,measure: 5.0,"{'gross': 8.9832, 'net': 6.0615}"
mc_ID_10508,"Single Male with three childran, education: High School degree working as skilled manual",10000,"Canned Soup from Canned Foods department, Ordered Brand : Pleasant",recyclable,"['Florist', 'Bar For Salad', 'Coffee Bar', 'Ready Food']",Weekend Discount,Deluxe,2.86 Millions,0.9152 Millions,2054.17,3142.08,654.13,437.26,382.0515,sao paulo,SP,measure: -23.51697651012756,-46.75078278267647,vassouras,RJ,-22.418541912748985,-43.67993483814997,5.0,"{'gross': 24.5657, 'net': data: 21.5132}"
mc_ID_10510,"Married Female with three children, education: partial high school working as manual",€25K+,"Drinks from Beverages department, Ordered Brand : Skinner",non recyclable,"['Coffee Bar', 'Bar For Salad', 'Florist', 'Video Store', 'Ready Food']",Price Smashers,,2.01Ms,0.8442 Millions,1525.28,,373.1,248.86,499.2035,Parauña,gO,-16.94536354438612,-50.44417579104146,sao paulo,SP,-23.693985995008337,-46.70188324132953,5.0,"{'gross': 10.335, 'net': 7.4279}"
mc_ID_10511,"Single Male with two children, education: partial college working as clerical",30k,"Breakfast Foods from Breakfast Foods department, Ordered Brand : Best",non recyclable,['Coffee Bar'],Weekend Discount,Supermarket,14.0 Millions,5.32 Millions,1236.07,1973.68,440.92,293.05,amount: 698.728,Mendes,RJ,data: -22.525176465431056,-43.74058341826739,SAO PAULO,$P,-23.468440512490595,-46.72068807496815,5.0,"{'gross': 22.3853, 'net': 17.8792}"
mc_ID_10516,"Single Female with one child, education: bachelors degree working as professional",130K+,"Vegetables from Frozen Foods department, Ordered Brand : Carrington",recyclable,,Wallet Savers,Supermarkat,"5.42 ,000,000illions",1.8428 Millions,1508,1891.69,227.8,151.9,277.8699,sao paulo,SP,-23.604641391626693,-46.67157071328416,pradopolis,SP,-21.36757068180344,-48.06270442872158,5.0,"{'gross': data: 31.6883, 'net': 28.6358}"
mc_ID_10518,"Married Female with two children, education: high school degree working as manual",$30K+,"Dairy from Dairy department, Ordered Brand : Booker",non recyclable,,Money Savers,Supermarket,"11.94 ,000,000illions",4.179 Millions,1508,1887.7,227.8,151.9,£202.39,5ao jose dos campos,SP,val: -23.20178111878932,-45.89567007799064,osasco,_SP,-23.56949384569213,-46.8037303756421,1.0,"{'gross': 30.3801, 'net': 27.3275}"
mc_ID_10519,"Married Male with five children, education: partial high school working as management",70K+,"Plastic Products from Household department, Ordered Brand : Sunset",recyclable,,Sales Days,Supermarket,$3.39 Millions,1.0848 Millions,2047.69,2809.12,,304.91,610.5502,cabo verde,MG ,-21.471604320933167,-46.39765503287726,curitiba,PR,-25.464029318048183,data: -49.30472794690424,100%,"{'gross': 31.543, 'net': 28.6358}"
mc_ID_10522,"Single Female with No children, education: bachelors degree working as management",50k,"Fruit from Produce department, Ordered Brand : Tri-State",recyclable,"['Bar For Salad', 'Ready Food']",Three for One,Supermarket,7.71Ms,2.6214 Millions,2448.37,3232.19,472.27,313.55,656.2604,cae7e ,	MG,-19.883520408537528,amount: -43.66933297389486,jacarei,SP,-23.29818595956356,-45.974828011182304,4.0,"{'gross': -26.1647, 'net': 23257.50 grams}"
mc_ID_10523,"MARRIED  FEMALE  WITH  TWO  CHILDREN,  EDUCATION:  PARTIAL  HIGH  SCHOOL  WORKING  AS  SKILLED  MANUAL",10 Thousand,"Hygiene from Health and Hygiene department, Ordered Brand : Bird Call",non recyclable,"['Bar For Salad', 'Ready Food', 'Coffee Bar', 'Video Store', 'Florist']",Price Destroyers,Deluxe,2.96 Millions,1.2136 Millions,2038.11,2842.78,481.98,320.49,777.2826,ribeirao preto,SP,-21.17121748495008,-47.81941847157649,carapikuiba ,$p,-23.57241932843741,-46.81653106742156,3.0,"{'gross': 20.3503, 'net': -15.9895}"
mc_ID_10524,"Single Female with two children, education: partial college working as management",30K+,"Bread from Baked Goods department, Ordered Brand : Modell",recyclable,"['Ready Food', 'Florist', 'Coffee Bar', 'Bar For Salad']",Two Day Sale,Gourmet,11.79 Millions,4.4802 Millions,1564.86,2204.66,387.45,256.97,486.9653,santa luzia,MG,-19.77005546013857,-43.85146163162795,manaus,@M,-3.135622682551676,amount: -60.02346887512107,1.0,"{'gross': 22.5307, 'net': val: 19.6235}"
mc_ID_10526,"Single_Male_with_No_children,_education:_batchelors_degree_working_as_professional",30K+,"Bathroom Products from Health and Hygiene department, Ordered Brand : Consolidated",non recyclable,['Coffee Bar'],Best Price Savers,supermarket,3.4Ms,1.7 Millions,1236.07,1968.92,442.92,293.95,720.5371,sao goncalo do amarante,RN,amount: -5.750633421641003,-35.29546815160252,assis,SP,val: -22.66791333527613,-50.41920174522468,5.0 stars,"{'gross': 21.3678, 'net': 18.3153}"
mc_ID_10527,"Single Male with three children, education: bachelors degree working as management",70K+,"Carbonated Beverages from Beverages department, Ordered Brand : Token",non recyclable,['Coffee Bar'],Pick Your Savings, 5mall Grocery,1.65 Millions,0.5445 Millions,1423.37,2084.82,398.93,265.84,300.7773,belo horizonte,MG,-19.95455748237063,-43.93409969455826,sao 	bernardo 	do 	campo,SP,-23.71933860892157,-46.5517479343586,5.0,"{'gross': 14.5359, 'net': -11.6287}"
mc_ID_10530,"Married Female with four children, education: partial high school working as management",110K+,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",recyclable,"['Bar For Salad', 'Florist', 'Video Store', 'Ready Food', 'Coffee Bar']",Save Price,D3luxe,8.28 Millions,3.8916 Millions,,2839.79,481.98,321.26,284.3028,SAo PAULo,SP,-23.4949705881182,-46.69186350721336,Santo Andre,5P,-23.665703457960586,-46.51808196779969,5.0,"{'gross': amount: 15.9895, 'net': 11.6287}"
mc_ID_10531,"Single Female with five children, education: high school degree working as skilled manual",30K+,"Starchy Foods from Starchy Foods department, Ordered Brand : Jardon",recyclable,['Florist'],Pick Your Savings,,4.8 Millions,1.776 Millions,1320.15,2193.04,523.32,349.51,€654.24,brasilia de minas,MG,amount: -16.213651546849597,-44.43006422494324,curitib@,PR,-25.549428006116845,-49.32449259824576,5.0,"{'gross': 16.7163, 'net': 13.8091}"
mc_ID_10533,"Married Female with one child, education: bachelors degree working as management",600+ monthly,"Meat from Frozen Foods department, Ordered Brand : Golden",recyclable,,Sale Winners,,4.7 Millions,1.551 Millions,,1887.7,227.8,151.9,720.171,rio de janeiro,RJ,-22.89582097391652,amount: -43.322793102285125,AMPERO,SP,-22.70252137385309,-46.7762559461596,5.0,"{'gross': 17.4431, 'net': 14.5359}"
mc_ID_10534,"MaRrIeD MaLe wItH TwO ChIlDrEn, EdUcAtIoN: gRaDuAtE DeGrEe wOrKiNg aS MaNaGeMeNt.",Income: 70K+,"Snack Foods from Snack Foods department, Ordered Brand : Best Choice",recyclable,,Two for One,Supermarket,8.44 Millions,2.8696 Millions,2048.12,2813.07,457.36,304.68,300.8296,belo horizonte,MG,-19.881438098245752,-43.91679121149515,sao pau1o,SP,-23.59798552039933,val: -46.55547278711988,measure: 5.0,"{'gross': 9.5937, 'net': 5.2184}"
mc_ID_10535,"Married Female with five children, education: graduate degree working as management",70K+,"Eggs from Eggs department, Ordered Brand : Giant",recyclable,"['Video Store', 'Coffee Bar', 'Bar For Salad', 'Florist', 'Ready Food']",Dimes Off,D3luxe,5.32Ms,2.0216 Millions,2038.11,,481.98,322.89,602.7575,Iavras,MG,-21.24898018734491,-44.99817928074323,SAO PAULO,SP,-23.693985995008337,-46.70188324132953,4.0,"{'gross': 15.8442, 'net': -14.376}"
mc_ID_10536,"Single Female with five children, education: high school degree working as skilled manual",360+ monthly,"Candy from Snacks department, Ordered Brand : Musial",non recyclable,"['Florist', 'Ready Food', 'Bar For Salad', 'Coffee Bar']",,Deluxe,3.56 Millions,1.1036 Millions,2055.29,3145.51,654.13,436.09,val: 367.7736,r1o de janeiro,RJ,-22.901286792948245,-43.24464852790116,joinville,SC,data: -26.28314924562872,data: -48.85128463059032,2.0,"{'gross': 20.0596, 'net': 15.6988}"
mc_ID_10537,"Single Female with two children, education: bachelors degree working as management",70K+,"Vegetables from Produce department, Ordered Brand : High Top",recyclable,['Florist'],Price Destroyers,Supermarket,13.8 Millions,6.348 Millions,1320.21,2191.16,523.32,348.85,710.8616,curitiba,PR,-25.43880303497028,-49.22994083568014,sao paulo,5P,-23.65111484251016,-46.75521082321932,2.0,"{'gross': 12.3701, 'net': 9.4629}"
mc_ID_10540,"Married Male with two children, education: high school degree working as professional",€76K+,"Vegetables from Produce department, Ordered Brand : High Top",recyclable,['Coffee Bar'],,Small Grocery,"3.85 ,000,000illions",1.4245 Millions,1394.66,,,357.84,361.6545,Rio De JanEIrO,RJ,-22.8564855,-43.45146675,Diadema ,SP,amount: -23.687830870996216,-46.61065511474994,2.0,"{'gross': 9.9135, 'net': 7.0063}"
